Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Activity,Age,Disability status,Education level,Location,Migratory status,Nature,Observation Status,Quantile,Reporting Type,Sex,Type of occupation,Type of product,Units
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2017,0.87775,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,BIM,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2017,0.11529,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,COL,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2017,0.32932,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,CRO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2017,0.2012,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,FOF,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2017,0.37417,2017,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,CPR,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.00646,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,WCH,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.3168,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,CRO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.12463,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,COL,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.20729,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,FOF,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.0106,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,FEO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,ONT,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.84106,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,BIM,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.48943,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMC,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.35947,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,CPR,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.16259,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,MEO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.08738,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,GBO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.07094,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,WOD,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.01705,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMA,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.05154,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,PET,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.03113,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,GAS,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.50649,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMM,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,0.15199,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NFO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2018,1.71735,2018,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,ALP,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.00826,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,FEO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.35251,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,CPR,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.82144,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,BIM,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.13628,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,COL,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.21545,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,FOF,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.31042,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,CRO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.0851,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,GBO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.029,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,GAS,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.5044,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMM,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.0063,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,WCH,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.13594,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,MEO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.12768,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NFO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.48934,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMC,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,1.67726,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,ALP,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,ONT,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.0671,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,WOD,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.01506,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMA,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",360,Indonesia,2019,0.05017,2019,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,PET,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.34542,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,ALP,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.05649,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,COL,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.0203,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,GAS,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.11913,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,FOF,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.00464,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,GBO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.02441,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,FEO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.00376,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,CPR,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.04235,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,PET,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,ONT,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.018,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,CRO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.15929,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMC,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.03604,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,BIM,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.00798,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,WOD,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.00166,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,WCH,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.16541,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMM,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.00611,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMA,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.00389,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NFO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2012,0.0283,2012,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,MEO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.00809,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,WOD,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.02843,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,MEO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.00375,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NFO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.02,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,GAS,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.00146,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,WCH,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.00441,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,GBO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.01746,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,CRO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.0413,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,PET,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,ONT,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.3469,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,ALP,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.03505,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,BIM,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.1608,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMC,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.00599,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMA,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.16678,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMM,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.00363,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,CPR,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.05883,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,COL,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.12013,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,FOF,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2013,0.02468,2013,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,FEO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.02551,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,FEO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.11396,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,FOF,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.00425,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,GBO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.00839,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,WOD,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.16095,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMM,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.15511,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMC,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.00584,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMA,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.05549,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,COL,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.03497,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,BIM,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.33607,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,ALP,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.02019,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,GAS,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.03828,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,PET,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.00153,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,WCH,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,ONT,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.00361,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,CPR,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.00379,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NFO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.0293,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,MEO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2014,0.01718,2014,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,CRO,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2015,0.14753,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,NMC,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2015,0,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,ONT,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2015,0.0014,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,WCH,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2015,0.0377,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,PET,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2015,0.00851,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,WOD,KG_PER_CON_USD
8,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2015 United States dollars)",392,Japan,2015,0.0272,2015,,,,,WESR / Global Material Flows Database,,,,,,,,,E,,,G,,,MEO,KG_PER_CON_USD
